outcome,term,coef,se,z,p,nobs,events,peer_firms,mean_y,mean_ai_active,peer_cleaning_ann_rate,focal_cleaning_ann_rate,peer_group,top_n,sample,fe_spec,model
peer_ablog_shares_m1_p1,specz_ai_active,-0.004075161925689987,0.012040071389371737,-0.33846659159241355,0.735011599051907,15512,2382,2686,0.02424668104555809,0.2416838576585869,0.0,0.0,low_similarity_same_industry,10,drop_either_cleaning_ann,event_fe,M1_specz_x_ai_active
peer_ablog_value_0_p1,ai_active_peer_tminus5,0.04038658604954174,0.028385340399928242,1.422797312997657,0.1547949205342336,15512,2382,2686,0.044793653744815996,0.2416838576585869,0.0,0.0,low_similarity_same_industry,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_value_0_p1,specz_ai_active,-0.0012172013692055101,0.013991273668324783,-0.08699718110447405,0.9306737527662303,15512,2382,2686,0.044793653744815996,0.2416838576585869,0.0,0.0,low_similarity_same_industry,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_shares_0_p1,ai_active_peer_tminus5,0.023467674408742895,0.02415100892294096,0.9717057570398655,0.3311969519054774,15512,2382,2686,0.019260971304497655,0.2416838576585869,0.0,0.0,low_similarity_same_industry,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_shares_0_p1,specz_ai_active,-0.0024123665756433906,0.012306441592349887,-0.1960247044233324,0.844590829766785,15512,2382,2686,0.019260971304497655,0.2416838576585869,0.0,0.0,low_similarity_same_industry,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_value_m1_p1,ai_active_peer_tminus5,0.050175790481984645,0.02885453421155541,1.7389222128524495,0.08204844644077869,15512,2382,2686,0.04961052301089355,0.2416838576585869,0.0,0.0,low_similarity_same_industry,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_value_m1_p1,specz_ai_active,-0.0029483421974767264,0.013792781844667371,-0.2137597933963284,0.8307343804314948,15512,2382,2686,0.04961052301089355,0.2416838576585869,0.0,0.0,low_similarity_same_industry,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_shares_m1_p1,ai_active_peer_tminus5,0.032582326824355023,0.0245660557562913,1.3263149423574347,0.18473539945682305,15512,2382,2686,0.02424668104555809,0.2416838576585869,0.0,0.0,low_similarity_same_industry,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_shares_m1_p1,specz_ai_active,-0.004075161925689989,0.012040071389371737,-0.3384665915924137,0.7350115990519068,15512,2382,2686,0.02424668104555809,0.2416838576585869,0.0,0.0,low_similarity_same_industry,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_value_0_p1,ai_active_peer_tminus5,0.04800051683082858,0.015489989897449555,3.0988087886830655,0.0019430037562084834,20537,2598,4706,0.1057744180280208,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe,M1_specz_x_ai_active
peer_ablog_value_0_p1,specz_ai_active,-0.0004336316744997494,0.011376173406557399,-0.03811753381412045,0.9695939715069253,20537,2598,4706,0.1057744180280208,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe,M1_specz_x_ai_active
peer_ablog_shares_0_p1,ai_active_peer_tminus5,0.03155409963649462,0.01369864901843755,2.3034460985185268,0.02125375658274309,20537,2598,4706,0.07619567917314095,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe,M1_specz_x_ai_active
peer_ablog_shares_0_p1,specz_ai_active,-0.003099373084654645,0.010080272383355696,-0.3074691800761511,0.7584862783303625,20537,2598,4706,0.07619567917314095,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe,M1_specz_x_ai_active
peer_ablog_value_m1_p1,ai_active_peer_tminus5,0.048328301051017895,0.015427993385896737,3.132507244603596,0.001733201501312731,20537,2598,4706,0.11061688927847267,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe,M1_specz_x_ai_active
peer_ablog_value_m1_p1,specz_ai_active,0.0007082812458970077,0.011205719481125068,0.0632071191046713,0.9496015758915957,20537,2598,4706,0.11061688927847267,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe,M1_specz_x_ai_active
peer_ablog_shares_m1_p1,ai_active_peer_tminus5,0.03190089942977712,0.01362559339168852,2.341248451552676,0.01921937248647887,20537,2598,4706,0.08130329651921178,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe,M1_specz_x_ai_active
peer_ablog_shares_m1_p1,specz_ai_active,-0.002102172311749118,0.009914053928586531,-0.21203962848009536,0.8320761181168081,20537,2598,4706,0.08130329651921178,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe,M1_specz_x_ai_active
peer_ablog_value_0_p1,ai_active_peer_tminus5,0.04800051683082858,0.015489989897449557,3.0988087886830655,0.0019430037562084834,20537,2598,4706,0.1057744180280208,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_value_0_p1,specz_ai_active,-0.0004336316744997498,0.011376173406557399,-0.03811753381412048,0.9695939715069251,20537,2598,4706,0.1057744180280208,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_shares_0_p1,ai_active_peer_tminus5,0.03155409963649463,0.01369864901843755,2.303446098518527,0.02125375658274309,20537,2598,4706,0.07619567917314095,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_shares_0_p1,specz_ai_active,-0.003099373084654642,0.010080272383355696,-0.3074691800761508,0.7584862783303625,20537,2598,4706,0.07619567917314095,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_value_m1_p1,ai_active_peer_tminus5,0.048328301051017895,0.015427993385896736,3.1325072446035964,0.001733201501312731,20537,2598,4706,0.11061688927847267,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_value_m1_p1,specz_ai_active,0.0007082812458970068,0.011205719481125068,0.06320711910467122,0.9496015758915957,20537,2598,4706,0.11061688927847267,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_shares_m1_p1,ai_active_peer_tminus5,0.031900899429777134,0.01362559339168852,2.341248451552677,0.01921937248647887,20537,2598,4706,0.08130329651921178,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_shares_m1_p1,specz_ai_active,-0.0021021723117491194,0.009914053928586531,-0.2120396284800955,0.8320761181168081,20537,2598,4706,0.08130329651921178,0.27691483663631494,0.17539075814383795,0.080878414568827,random_same_industry_one_draw,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_value_0_p1,ai_active_peer_tminus5,0.031930088075671825,0.017040069302309,1.8738238389291744,0.06095470952123039,15704,2381,4516,0.08159868312347063,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe,M1_specz_x_ai_active
peer_ablog_value_0_p1,specz_ai_active,0.025735041149323002,0.012546432268895971,2.0511840017757947,0.04024903127084989,15704,2381,4516,0.08159868312347063,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe,M1_specz_x_ai_active
peer_ablog_shares_0_p1,ai_active_peer_tminus5,0.017573174292068915,0.015129303562386731,1.1615322687924605,0.24542550827485177,15704,2381,4516,0.05150685100507662,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe,M1_specz_x_ai_active
peer_ablog_shares_0_p1,specz_ai_active,0.01760413334858287,0.011126441598997833,1.5821889857552018,0.11360643401822901,15704,2381,4516,0.05150685100507662,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe,M1_specz_x_ai_active
peer_ablog_value_m1_p1,ai_active_peer_tminus5,0.03623251426640111,0.017048918214511675,2.1252089904191553,0.033569178196334315,15704,2381,4516,0.08780439170436027,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe,M1_specz_x_ai_active
peer_ablog_value_m1_p1,specz_ai_active,0.02432581505498781,0.012478484694930538,1.9494205947033234,0.05124521704361573,15704,2381,4516,0.08780439170436027,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe,M1_specz_x_ai_active
peer_ablog_shares_m1_p1,ai_active_peer_tminus5,0.021701378542181744,0.01511924222914113,1.435348294133027,0.15118787224347918,15704,2381,4516,0.0579315062404741,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe,M1_specz_x_ai_active
peer_ablog_shares_m1_p1,specz_ai_active,0.016102551142278345,0.011058732887580618,1.4560936868601038,0.14536672252568628,15704,2381,4516,0.0579315062404741,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe,M1_specz_x_ai_active
peer_ablog_value_0_p1,ai_active_peer_tminus5,0.031930088075671825,0.017040069302309,1.8738238389291744,0.06095470952123039,15704,2381,4516,0.08159868312347063,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_value_0_p1,specz_ai_active,0.025735041149322995,0.012546432268895971,2.0511840017757943,0.04024903127084989,15704,2381,4516,0.08159868312347063,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_shares_0_p1,ai_active_peer_tminus5,0.017573174292068915,0.01512930356238673,1.1615322687924605,0.24542550827485177,15704,2381,4516,0.05150685100507662,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_shares_0_p1,specz_ai_active,0.017604133348582872,0.011126441598997833,1.5821889857552023,0.11360643401822879,15704,2381,4516,0.05150685100507662,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_value_m1_p1,ai_active_peer_tminus5,0.03623251426640111,0.017048918214511675,2.1252089904191553,0.033569178196334315,15704,2381,4516,0.08780439170436027,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_value_m1_p1,specz_ai_active,0.024325815054987817,0.012478484694930538,1.949420594703324,0.05124521704361551,15704,2381,4516,0.08780439170436027,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_shares_m1_p1,ai_active_peer_tminus5,0.02170137854218174,0.01511924222914113,1.4353482941330267,0.15118787224347918,15704,2381,4516,0.0579315062404741,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
peer_ablog_shares_m1_p1,specz_ai_active,0.016102551142278352,0.011058732887580618,1.4560936868601044,0.14536672252568605,15704,2381,4516,0.0579315062404741,0.27343352012226185,0.0,0.0,random_same_industry_one_draw,10,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,M1_specz_x_ai_active
